"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","SiteID","Survey_design","Sample_frequency","bottle_id","sample_num","bottle_name","deployment_id","project_code","collected_date","collected_time","collected_timezone","calc_avg_dic","dic_machine","calc_avg_ta","calc_avg_ta_temp","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS16207_6","FL",2016,"WaltonSmith","Upper_Keys",25.2939166666667,-80.1612833333333,16-07-25,"07:48:00 PM",0,2043.69745500722,2381.82834749517,NA,8.0151765691564,438.825708515076,3.87430029048619,36.2753517276664,"",36.225,29.271,"EK_OFF","Permanent","Single",15879,6889,"6Z",534,"Walton Smith","07/25/16","07:48:00 PM","12:00:00 AM",2094.7,"Apollo",2447.5,24.8,2016-07-25 19:48:00,2016-07-25 14:48:00,2016-07-25,"14:48:00","Jul","July","2016-07",7,14.8,"Summer","Wet",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.2753517276664,2364.25704496546,2028.62062283378,2130.95872465201,1796.28929350024,2379.97762385124,2041.87226736986,2016-07-25
"WS16207_7","FL",2016,"WaltonSmith","Upper_Keys",25.1081065,-80.3801405,16-07-25,"10:03:00 PM",0,1952.88651969538,2291.5604972457,NA,8.00287682880621,432.574394969427,3.83643179204544,36.6993708490171,"",36.621,30.774,"4","Permanent","Single",15880,6890,"7Z",534,"Walton Smith","07/25/16","10:03:00 PM","12:00:00 AM",2001.75,"Apollo",2355.7,24.9,2016-07-25 22:03:00,2016-07-25 17:03:00,2016-07-25,"17:03:00","Jul","July","2016-07",7,17.05,"Summer","Wet",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",36.6993708490171,2248.37409167913,1916.08271313368,2130.95872465201,1796.28929350024,2288.53382031778,1949.9353118485,2016-07-25
"WS16207_8","FL",2016,"WaltonSmith","Upper_Keys",25.093518,-80.354943,16-07-25,"10:29:00 PM",0,2045.46443932517,2494.75176208864,NA,8.13929199007696,317.87552655414,5.14895859484733,36.344428867678,"",36.3,30.218,"5","Permanent","Single",15881,6891,"8Z",534,"Walton Smith","07/25/16","10:29:00 PM","12:00:00 AM",2096.25,"Apollo",2563,25.2,2016-07-25 22:29:00,2016-07-25 17:29:00,2016-07-25,"17:29:00","Jul","July","2016-07",7,17.4833333333333,"Summer","Wet",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",36.344428867678,2471.64078877965,2026.51559047371,2130.95872465201,1796.28929350024,2491.38164274211,2043.1561214268,2016-07-25
"WS16207_9","FL",2016,"WaltonSmith","Upper_Keys",25.0796633333333,-80.333965,16-07-25,"10:43:00 PM",0,2019.01838814078,2367.5226387253,NA,8.02675459113588,420.921366058553,3.98062856050276,36.3225086549841,"",36.25,29.677,"5.5","Permanent","Single",15883,6893,"9Z",534,"Walton Smith","07/25/16","10:43:00 PM","12:00:00 AM",2069,"Apollo",2420.95,25.2,2016-07-25 22:43:00,2016-07-25 17:43:00,2016-07-25,"17:43:00","Jul","July","2016-07",7,17.7166666666667,"Summer","Wet",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.3225086549841,2347.00583179623,2001.52169781218,2130.95872465201,1796.28929350024,2365.47259026028,2017.08823137798,2016-07-25
"WS16207_10","FL",2016,"WaltonSmith","Upper_Keys",25.0650455,-80.3143585,16-07-25,"10:53:00 PM",0,2033.79768806061,2374.93034341243,NA,8.01682686720126,435.005812167581,3.90827478717578,36.2714219278255,"",36.204,29.547,"6","Permanent","Single",15884,6894,"10Z",534,"Walton Smith","07/25/16","10:53:00 PM","12:00:00 AM",2084,"Apollo",2428.3,25.4,2016-07-25 22:53:00,2016-07-25 17:53:00,2016-07-25,"17:53:00","Jul","July","2016-07",7,17.8833333333333,"Summer","Wet",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.2714219278255,2357.66534086565,2019.01261347457,2130.95872465201,1796.28929350024,2373.15674587054,2032.07107614193,2016-07-25
"WS16207_11","FL",2016,"WaltonSmith","Upper_Keys",25.0479335,-80.286567,16-07-25,"11:07:00 PM",0,2020.12775551626,2376.88436781675,NA,8.03611515085235,410.983657398009,4.07006494348679,36.3971712556266,"",36.353,29.726,"6.5","Permanent","Single",15894,6904,"11Z",534,"Walton Smith","07/25/16","11:07:00 PM","12:00:00 AM",2084,"Apollo",2430.6,25.3,2016-07-25 23:07:00,2016-07-25 18:07:00,2016-07-25,"18:07:00","Jul","July","2016-07",7,18.1166666666667,"Summer","Wet",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.3971712556266,2351.45291222702,1998.51341449252,2130.95872465201,1796.28929350024,2374.2530883329,2017.73279765331,2016-07-25
"WS16207_12","FL",2016,"WaltonSmith","Upper_Keys",25.00973,-80.3805771666667,16-07-25,"11:45:00 PM",0,2016.49374472047,2368.22809750837,NA,8.0338082127151,412.86765050718,4.0136842092687,36.2819013749616,"",36.21,29.56,"MR","Permanent","Single",15895,6905,"12Z",534,"Walton Smith","07/25/16","11:45:00 PM","12:00:00 AM",2080.1,"Apollo",2421.6,25.2,2016-07-25 23:45:00,2016-07-25 18:45:00,2016-07-25,"18:45:00","Jul","July","2016-07",7,18.75,"Summer","Wet",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.2819013749616,2350.33276602236,2001.2562665235,2130.95872465201,1796.28929350024,2366.43518994038,2014.82978690601,2016-07-25
"WS16207_13","FL",2016,"WaltonSmith","Upper_Keys",24.8977393333333,-80.5306256666667,16-07-26,"01:40:00 AM",0,2026.67221425733,2379.83828729419,NA,8.02253590088949,427.06255800619,4.04431964749391,36.453493616006,"",36.346,30.194,"UK_OFF","Permanent","Single",15896,6906,"13Z",534,"Walton Smith","07/26/16","01:40:00 AM","12:00:00 AM",2091.1,"Apollo",2433.8,25.2,2016-07-26 01:40:00,2016-07-25 20:40:00,2016-07-25,"20:40:00","Jul","July","2016-07",7,20.6666666666667,"Summer","Wet",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.453493616006,2350.73760592295,2001.89005041623,2130.95872465201,1796.28929350024,2376.79498603673,2023.85509008292,2016-07-25
"WS16207_14","FL",2016,"WaltonSmith","Upper_Keys",24.9201115,-80.547155,16-07-26,"01:52:00 AM",0,2039.41411082615,2390.74091542371,NA,8.01927651925638,433.610711723049,4.03855680599067,36.3434668917013,"",36.293,30.199,"UK_MID","Permanent","Single",15899,6909,"14Z",534,"Walton Smith","07/26/16","01:52:00 AM","12:00:00 AM",2085.25,"Apollo",2447.05,24.8,2016-07-26 01:52:00,2016-07-25 20:52:00,2016-07-25,"20:52:00","Jul","July","2016-07",7,20.8666666666667,"Summer","Wet",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",36.3434668917013,2368.65617597885,2020.57479245117,2130.95872465201,1796.28929350024,2388.34114807184,2037.16821784436,2016-07-25
"WS16207_15","FL",2016,"WaltonSmith","Upper_Keys",24.9347751666667,-80.565326,16-07-26,"02:01:00 AM",0,2000.37782504741,2319.02261798537,NA,7.97187913235219,480.062356393309,3.65500759889249,36.4940970096561,"",36.43,30.593,"UK_IN","Permanent","Single",15900,6910,"15Z",534,"Walton Smith","07/26/16","02:01:00 AM","12:00:00 AM",2045.55,"Apollo",2373.95,24.65,2016-07-26 02:01:00,2016-07-25 21:01:00,2016-07-25,"21:01:00","Jul","July","2016-07",7,21.0166666666667,"Summer","Wet",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",36.4940970096561,2288.1169927133,1973.71878042059,2130.95872465201,1796.28929350024,2316.51628959966,1997.6579362333,2016-07-25
"WS16207_16","FL",2016,"WaltonSmith","Middle_Keys",24.8163361666667,-80.7537671666667,16-07-26,"03:37:00 AM",0,1982.43943726538,2326.77578144552,NA,8.00493322230841,436.554450628193,3.91226759143366,36.8136528040114,"",36.741,30.75,"7","Permanent","Single",15901,6911,"16Z",534,"Walton Smith","07/26/16","03:37:00 AM","12:00:00 AM",2027.65,"Apollo",2382.35,24.8,2016-07-26 03:37:00,2016-07-25 22:37:00,2016-07-25,"22:37:00","Jul","July","2016-07",7,22.6166666666667,"Summer","Wet",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.8136528040114,2275.83874498068,1939.04050269224,2130.95872465201,1796.28929350024,2322.48901662621,1978.36429743605,2016-07-25
"WS16207_17","FL",2016,"WaltonSmith","Middle_Keys",24.7937366666667,-80.75924,16-07-26,"03:58:00 AM",0,2023.92661451466,2375.92628900071,NA,8.02289545109756,426.207810198663,4.03165451010519,36.3893121808849,"",36.374,30.146,"8","Permanent","Single",15902,6912,"17Z",534,"Walton Smith","07/26/16","03:58:00 AM","12:00:00 AM",2069.7,"Apollo",2432.1,24.6,2016-07-26 03:58:00,2016-07-25 22:58:00,2016-07-25,"22:58:00","Jul","July","2016-07",7,22.9666666666667,"Summer","Wet",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.3893121808849,2351.01272779465,2002.7040623586,2130.95872465201,1796.28929350024,2373.35760055438,2021.53964806872,2016-07-25
"WS16207_18","FL",2016,"WaltonSmith","Middle_Keys",24.7630323333333,-80.7232288333333,16-07-26,"04:13:00 AM",0,2043.89433632055,2382.69216748013,NA,8.02011653437585,432.889436184099,3.86601128999078,36.3994429348872,"",36.32,28.9,"9","Permanent","Single",15903,6913,"18Z",534,"Walton Smith","07/26/16","04:13:00 AM","12:00:00 AM",2090.05,"Apollo",2439.05,24.6,2016-07-26 04:13:00,2016-07-25 23:13:00,2016-07-25,"23:13:00","Jul","July","2016-07",7,23.2166666666667,"Summer","Wet",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.3994429348872,2357.05145926661,2021.89951088228,2130.95872465201,1796.28929350024,2379.98320496989,2041.22980048927,2016-07-25
"WS16207_19","FL",2016,"WaltonSmith","Middle_Keys",24.7154508333333,-80.691086,16-07-26,"04:59:00 AM",0,2031.54479759115,2381.95781631329,NA,8.02605671379008,424.137309763908,4.00668369454544,36.4007527730574,"",36.31,29.7,"9.5","Permanent","Single",15904,6914,"19Z",534,"Walton Smith","07/26/16","04:59:00 AM","12:00:00 AM",2077.4,"Apollo",2438.3,24.6,2016-07-26 04:59:00,2016-07-25 23:59:00,2016-07-25,"23:59:00","Jul","July","2016-07",7,23.9833333333333,"Summer","Wet",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.4007527730574,2356.24022104731,2009.61055236172,2130.95872465201,1796.28929350024,2379.24782161596,2029.00478374335,2016-07-25
"WS16207_20","FL",2016,"WaltonSmith","Middle_Keys",24.7133166666667,-80.8315833333333,16-07-26,"07:03:00 AM",0,1988.79945559174,2299.90839609352,NA,7.97362035709811,474.58099533622,3.54425571496346,36.535660974352,"",36.489,29.818,"12","Permanent","Single",15906,6916,"20Z",534,"Walton Smith","07/26/16","07:03:00 AM","12:00:00 AM",2033.75,"Apollo",2352.15,25.1,2016-07-26 07:03:00,2016-07-26 02:03:00,2016-07-26,"02:03:00","Jul","July","2016-07",7,2.05,"Summer","Wet",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.535660974352,2266.67593689675,1960.0623559443,2130.95872465201,1796.28929350024,2297.46716275048,1986.01778562717,2016-07-26
"WS16207_21","FL",2016,"WaltonSmith","Middle_Keys",24.7574666666667,-80.8497666666667,16-07-26,"07:34:00 AM",0,2001.73226407288,2329.57867682638,NA,7.99006425616147,457.854256288342,3.73328447376347,36.7006804674819,"",36.338,30.08,"11","Permanent","Single",15907,6917,"21Z",534,"Walton Smith","07/26/16","07:34:00 AM","12:00:00 AM",2047.25,"Apollo",2383.05,24.8,2016-07-26 07:34:00,2016-07-26 02:34:00,2016-07-26,"02:34:00","Jul","July","2016-07",7,2.56666666666667,"Summer","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",36.7006804674819,2285.59422482924,1963.93783473848,2130.95872465201,1796.28929350024,2325.82856104837,1997.85332383051,2016-07-26
"WS16207_22","FL",2016,"WaltonSmith","Middle_Keys",24.7826166666667,-80.8607,16-07-26,"07:49:00 AM",0,1962.25798899583,2288.2860930638,NA,7.98836245961726,450.533644181758,3.68402102976785,36.8752000049907,"",36.738,30.299,"10","Permanent","Single",15908,6918,"22Z",534,"Walton Smith","07/26/16","07:49:00 AM","12:00:00 AM",2007,"Apollo",2340.9,25,2016-07-26 07:49:00,2016-07-26 02:49:00,2016-07-26,"02:49:00","Jul","July","2016-07",7,2.81666666666667,"Summer","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",36.8752000049907,2234.45596748598,1916.09741742923,2130.95872465201,1796.28929350024,2284.58509080534,1958.3537063331,2016-07-26
"WS16207_23","FL",2016,"WaltonSmith","Middle_Keys",24.7014016666667,-81.03039,16-07-26,"09:16:00 AM",0,1830.98902738705,2100.47349529041,NA,7.91857906512038,501.711534074896,2.99319621937378,37.0005577321834,"",36.822,30.414,"13","Permanent","Single",15909,6919,"23Z",534,"Walton Smith","07/26/16","09:16:00 AM","12:00:00 AM",1872.65,"Apollo",2148.7,24.9,2016-07-26 09:16:00,2016-07-26 04:16:00,2016-07-26,"04:16:00","Jul","July","2016-07",7,4.26666666666667,"Summer","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",37.0005577321834,2044.11252554493,1781.85900151038,2130.95872465201,1796.28929350024,2101.29149042036,1830.05794653497,2016-07-26
"WS16207_24","FL",2016,"WaltonSmith","Middle_Keys",24.6773,-81.0245166666667,16-07-26,"09:28:00 AM",0,1840.58704233782,2131.94958872361,NA,7.95760724024622,457.02250294292,3.22956413488866,36.8617561991184,"",36.73,30.185,"14","Permanent","Single",15910,6920,"24Z",534,"Walton Smith","07/26/16","09:28:00 AM","12:00:00 AM",1882.35,"Apollo",2182.75,24.5,2016-07-26 09:28:00,2016-07-26 04:28:00,2016-07-26,"04:28:00","Jul","July","2016-07",7,4.46666666666667,"Summer","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",36.8617561991184,2082.5564057948,1797.94417078052,2130.95872465201,1796.28929350024,2131.92663230353,1839.56074845956,2016-07-26
"WS16207_25","FL",2016,"WaltonSmith","Middle_Keys",24.6435,-81.0166633333333,16-07-26,"09:43:00 AM",0,2028.86914124768,2370.99829696109,NA,8.01804388969756,432.214364707983,3.90579792217062,36.4351562977195,"",36.38,29.477,"15","Permanent","Single",15912,6922,"1J",534,"Walton Smith","07/26/16","09:43:00 AM","12:00:00 AM",2074.65,"Apollo",2434.5,24.6,2016-07-26 09:43:00,2016-07-26 04:43:00,2016-07-26,"04:43:00","Jul","July","2016-07",7,4.71666666666667,"Summer","Wet",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",36.4351562977195,2343.18441066142,2005.06872954603,2130.95872465201,1796.28929350024,2368.18242257595,2026.14077596411,2016-07-26
"WS16207_26","FL",2016,"WaltonSmith","Middle_Keys",24.5933166666667,-80.9922666666667,16-07-26,"10:09:00 AM",0,2034.32264309555,2378.94725533572,NA,8.01645611708658,435.069303446739,3.93812344635374,36.5186342863325,"",36.433,29.688,"15.5","Permanent","Single",15913,6923,"2J",534,"Walton Smith","07/26/16","10:09:00 AM","12:00:00 AM",2080.55,"Apollo",2442.65,24.8,2016-07-26 10:09:00,2016-07-26 05:09:00,2016-07-26,"05:09:00","Jul","July","2016-07",7,5.15,"Summer","Wet",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",36.5186342863325,2345.66587544533,2005.86254817221,2130.95872465201,1796.28929350024,2375.47790540388,2030.99256576126,2016-07-26
"WS16207_27","FL",2016,"WaltonSmith","Middle_Keys",24.5975838333333,-81.1831333333333,16-07-26,"11:42:00 AM",0,2043.60810503163,2381.81947694374,NA,8.00976932561434,444.662903274135,3.87206454147469,36.4521838137836,"",36.392,29.498,"18","Permanent","Single",15914,6924,"3J",534,"Walton Smith","07/26/16","11:42:00 AM","12:00:00 AM",2089.9,"Apollo",2445.4,24.9,2016-07-26 11:42:00,2016-07-26 06:42:00,2016-07-26,"06:42:00","Jul","July","2016-07",7,6.7,"Summer","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.4521838137836,2352.779106743,2018.69138212721,2130.95872465201,1796.28929350024,2378.76085340576,2040.59266666025,2016-07-26
"WS16207_28","FL",2016,"WaltonSmith","Middle_Keys",24.6363316666667,-81.194495,16-07-26,"12:11:00 PM",0,1982.14047468651,2303.11504600836,NA,7.99497906968404,448.091016591144,3.6477055015685,36.3837248021948,"",36.317,29.55,"17","Permanent","Single",15915,6925,"4J",534,"Walton Smith","07/26/16","12:11:00 PM","12:00:00 AM",2026.7,"Apollo",2364.65,24.9,2016-07-26 12:11:00,2016-07-26 07:11:00,2016-07-26,"07:11:00","Jul","July","2016-07",7,7.18333333333333,"Summer","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.3837248021948,2279.31494745171,1961.65728660937,2130.95872465201,1796.28929350024,2301.33600443485,1980.21991216977,2016-07-26
"WS16207_29","FL",2016,"WaltonSmith","Middle_Keys",24.6712333333333,-81.2056,16-07-26,"12:38:00 PM",0,1799.7165893565,2041.44026423038,NA,7.88692063291202,535.23934383714,2.70665255227991,36.3287102528471,"",36.21,30.172,"16","Permanent","Single",15916,6926,"5J",534,"Walton Smith","07/26/16","12:38:00 PM","12:00:00 AM",1839.85,"Apollo",2096.5,24.9,2016-07-26 12:38:00,2016-07-26 07:38:00,2016-07-26,"07:38:00","Jul","July","2016-07",7,7.63333333333333,"Summer","Wet",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",36.3287102528471,2023.40379730081,1783.81579161321,2130.95872465201,1796.28929350024,2042.23117483368,1799.68630862311,2016-07-26
"WS16207_30","FL",2016,"WaltonSmith","Lower_Keys",24.60905,-81.4219333333333,16-07-26,"02:53:00 PM",0,1930.68217169173,2165.36162712043,NA,7.85535644503094,621.546980413578,2.717266791526,36.2177138019322,"",36.203,30.217,"19","Permanent","Single",15918,6928,"6J",534,"Walton Smith","07/26/16","02:53:00 PM","12:00:00 AM",1973.8,"Apollo",2218.55,25,2016-07-26 14:53:00,2016-07-26 09:53:00,2016-07-26,"09:53:00","Jul","July","2016-07",7,9.88333333333333,"Summer","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",36.2177138019322,2152.80784754826,1919.48895661681,2130.95872465201,1796.28929350024,2165.16217477546,1929.9030230508,2016-07-26
"WS16207_31","FL",2016,"WaltonSmith","Lower_Keys",24.5721995,-81.4183721666667,16-07-26,"03:11:00 PM",0,2034.8826076831,2376.92413348793,NA,8.0171999688682,434.440923223572,3.90880408178249,36.4299170294434,"",36.285,29.466,"20","Permanent","Single",15920,6930,"7J",534,"Walton Smith","07/26/16","03:11:00 PM","12:00:00 AM",2081.25,"Apollo",2435.7,24.9,2016-07-26 15:11:00,2016-07-26 10:11:00,2016-07-26,"10:11:00","Jul","July","2016-07",7,10.1833333333333,"Summer","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.4299170294434,2349.37856566196,2011.30087190192,2130.95872465201,1796.28929350024,2374.07370306969,2032.11761059041,2016-07-26
"WS16207_32","FL",2016,"WaltonSmith","Lower_Keys",24.53799,-81.4132383333333,16-07-26,"03:27:00 PM",0,2037.80759209238,2384.84844489929,NA,8.01854490465286,433.414703093846,3.96566006741738,36.5543455088447,"",36.461,29.704,"21LK","Permanent","Single",15921,6931,"8J",534,"Walton Smith","07/26/16","03:27:00 PM","12:00:00 AM",2084.5,"Apollo",2443.75,25.3,2016-07-26 15:27:00,2016-07-26 10:27:00,2016-07-26,"10:27:00","Jul","July","2016-07",7,10.45,"Summer","Wet",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",36.5543455088447,2349.18725988636,2007.33578843635,2130.95872465201,1796.28929350024,2381.05197376252,2034.19611365713,2016-07-26
"WS16207_33","FL",2016,"WaltonSmith","Lower_Keys",24.4814666666667,-81.3923333333333,16-07-26,"04:50:00 PM",0,2032.26768359264,2374.50926218149,NA,8.01691443154829,434.378415753981,3.91514863433164,36.3722840674257,"",36.276,29.578,"21.5","Permanent","Single",15922,6932,"9J",534,"Walton Smith","07/26/16","04:50:00 PM","12:00:00 AM",2078.85,"Apollo",2433.05,25,2016-07-26 16:50:00,2016-07-26 11:50:00,2016-07-26,"11:50:00","Jul","July","2016-07",7,11.8333333333333,"Summer","Wet",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.3722840674257,2350.71055755432,2011.89912193004,2130.95872465201,1796.28929350024,2372.06825788777,2029.90257173831,2016-07-26
"WS16207_34","FL",2016,"WaltonSmith","Lower_Keys",24.47505,-81.718725,16-07-26,"06:54:00 PM",0,2039.61799750861,2376.42655965902,NA,8.005997196585,448.101543436189,3.85579746521394,36.4862383601807,"",36.415,29.634,"WS","Permanent","Single",15923,6933,"10J",534,"Walton Smith","07/26/16","06:54:00 PM","12:00:00 AM",2086.25,"Apollo",2435,25.3,2016-07-26 18:54:00,2016-07-26 13:54:00,2016-07-26,"13:54:00","Jul","July","2016-07",7,13.9,"Summer","Wet",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",36.4862383601807,2345.26094096174,2012.86945081353,2130.95872465201,1796.28929350024,2373.20737456904,2036.42686602743,2016-07-26
"WS16207_35","FL",2016,"WaltonSmith","Lower_Keys",24.3967833333333,-81.8321333333333,16-07-26,"08:26:00 PM",0,2034.08692539771,2372.01405271829,NA,8.00890426397586,443.822258615421,3.87107748410499,36.3824149515829,"",36.327,29.686,"22.5","Permanent","Single",15925,6935,"11J",534,"Walton Smith","07/26/16","08:26:00 PM","12:00:00 AM",2080.3,"Apollo",2430.1,24.6,2016-07-26 20:26:00,2016-07-26 15:26:00,2016-07-26,"15:26:00","Jul","July","2016-07",7,15.4333333333333,"Summer","Wet",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.3824149515829,2347.58647604093,2013.13940433154,2130.95872465201,1796.28929350024,2369.53160641782,2031.63802764341,2016-07-26
"WS16207_36","FL",2016,"WaltonSmith","Lower_Keys",24.4548933333333,-81.8282475,16-07-26,"08:52:00 PM",0,2035.51742023723,2375.16003069521,NA,8.01295324938507,439.343781678014,3.88368788224497,36.4374278531319,"",36.378,29.515,"22","Permanent","Single",15926,6936,"12J",534,"Walton Smith","07/26/16","08:52:00 PM","12:00:00 AM",2081.85,"Apollo",2433.35,24.7,2016-07-26 20:52:00,2016-07-26 15:52:00,2016-07-26,"15:52:00","Jul","July","2016-07",7,15.8666666666667,"Summer","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.4374278531319,2347.15099012563,2011.51361027634,2130.95872465201,1796.28929350024,2372.28029029889,2032.6963259865,2016-07-26
"WS16207_37","FL",2016,"WaltonSmith","Lower_Keys",24.4868166666667,-81.8283468333333,16-07-26,"09:06:00 PM",0,2035.67878493634,2372.03877390755,NA,8.0058725445887,447.731678030342,3.85802294908952,36.3526360432857,"",36.276,29.75,"23","Permanent","Single",15934,6944,"13J",534,"Walton Smith","07/26/16","09:06:00 PM","12:00:00 AM",2085.05,"Apollo",2430,24.7,2016-07-26 21:06:00,2016-07-26 16:06:00,2016-07-26,"16:06:00","Jul","July","2016-07",7,16.1,"Summer","Wet",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.3526360432857,2349.53402989813,2016.36526002927,2130.95872465201,1796.28929350024,2369.75152428332,2033.40757449806,2016-07-26
